효능군,품목명
당뇨병용제,테네글로정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테디엠정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,티네글립정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테넬디정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네로정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테디포정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테넬정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네립틴정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네리틴정20밀리그램(테네리글립틴염산염수화물)_(25.96mg/1정)
당뇨병용제,유테네정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,다낼리아정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,에이테넬정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네그린정(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,텔리아정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테글리정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네스정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네글정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,디포테리정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네린정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네론정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테넬라정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테넬틴정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테라립틴정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테네틴정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)
당뇨병용제,테립틴정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테네필정20밀리그램_(테네리글립틴이토실산염이수화물)(37.84mg/1정)
당뇨병용제,테리글정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테넬리엘정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테네리칸정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테네로틴정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테리움정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테리아정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테네글리정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테넬리탁정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
당뇨병용제,테넬로드정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)
호흡기관용약,포스터200/6에이치에프에이흡입제_(120회)
당뇨병용제,에스글리토정10/5밀리그램_(1정)
당뇨병용제,에스글리토정10/5밀리그램_(1정)
당뇨병용제,에스글리토정25/5밀리그램_(1정)
당뇨병용제,에스글리토정25/5밀리그램_(1정)
혈압강하작용의약품,로디엔티정80/2.5밀리그램_(1정)
혈압강하작용의약품,로디엔티정80/2.5밀리그램_(1정)
혈압강하작용의약품,로디엔티정40/2.5밀리그램_(1정)
혈압강하작용의약품,로디엔티정40/2.5밀리그램_(1정)
혈압강하작용의약품,로디엔티정80/5밀리그램_(1정)
혈압강하작용의약품,로디엔티정80/5밀리그램_(1정)
혈압강하작용의약품,로디엔티정40/5밀리그램_(1정)
혈압강하작용의약품,로디엔티정40/5밀리그램_(1정)
해열진통소염제,펠루비에스정(펠루비프로펜트로메타민)_(36.73mg/1정)
지질저하제,리바로젯정2/10밀리그램_(1정)
지질저하제,리바로젯정4/10밀리그램_(1정)
당뇨병용제,빌다정50밀리그램(빌다글립틴질산염)_(60.4mg/1정)
지질저하제,듀오웰플러스정80/20/10밀리그램_(1정)
혈압강하작용의약품,듀오웰플러스정80/20/10밀리그램_(1정)
혈압강하작용의약품,로제텔정80/20/10밀리그램_(1정)
지질저하제,로제텔정80/20/10밀리그램_(1정)
지질저하제,듀오웰플러스정80/10/10밀리그램_(1정)
혈압강하작용의약품,듀오웰플러스정80/10/10밀리그램_(1정)
혈압강하작용의약품,로제텔정80/10/10밀리그램_(1정)
지질저하제,로제텔정80/10/10밀리그램_(1정)
지질저하제,듀오웰플러스정80/5/10밀리그램_(1정)
혈압강하작용의약품,듀오웰플러스정80/5/10밀리그램_(1정)
지질저하제,로제텔정80/5/10밀리그램_(1정)
혈압강하작용의약품,로제텔정80/5/10밀리그램_(1정)
지질저하제,듀오웰플러스정40/20/10밀리그램_(1정)
혈압강하작용의약품,듀오웰플러스정40/20/10밀리그램_(1정)
혈압강하작용의약품,텔미로젯정40/20/10밀리그램_(1정)
지질저하제,텔미로젯정40/20/10밀리그램_(1정)
혈압강하작용의약품,로제텔정40/20/10밀리그램_(1정)
지질저하제,로제텔정40/20/10밀리그램_(1정)
혈압강하작용의약품,듀오웰플러스정40/5/10밀리그램_(1정)
지질저하제,듀오웰플러스정40/5/10밀리그램_(1정)
지질저하제,텔미로젯정40/5/10밀리그램_(1정)
혈압강하작용의약품,텔미로젯정40/5/10밀리그램_(1정)
지질저하제,로제텔정40/5/10밀리그램_(1정)
혈압강하작용의약품,로제텔정40/5/10밀리그램_(1정)
혈압강하작용의약품,듀오웰플러스정40/10/10밀리그램_(1정)
지질저하제,듀오웰플러스정40/10/10밀리그램_(1정)
지질저하제,텔미로젯정40/10/10밀리그램_(1정)
혈압강하작용의약품,텔미로젯정40/10/10밀리그램_(1정)
혈압강하작용의약품,로제텔정40/10/10밀리그램_(1정)
지질저하제,로제텔정40/10/10밀리그램_(1정)
당뇨병용제,큐턴정5/10밀리그램_(1정)
당뇨병용제,큐턴정5/10밀리그램_(1정)
당뇨병용제,빌다글메트정50/500밀리그램_(1정)
당뇨병용제,빌다글메트정50/500밀리그램_(1정)
당뇨병용제,빌다글메트정50/850밀리그램_(1정)
당뇨병용제,빌다글메트정50/850밀리그램_(1정)
당뇨병용제,빌다글메트정50/1000밀리그램_(1정)
당뇨병용제,빌다글메트정50/1000밀리그램_(1정)
지질저하제,에제페노정_(1정)
지질저하제,"에제슈프라정(에제티미브, 페노피브레이트)_(1정)"
지질저하제,페노제티브정_(1정)
당뇨병용제,빌다메트정50/850밀리그램_(1정)
당뇨병용제,빌다메트정50/850밀리그램_(1정)
당뇨병용제,빌다메트정50/500밀리그램_(1정)
당뇨병용제,빌다메트정50/500밀리그램_(1정)
당뇨병용제,빌다메트정50/1000밀리그램_(1정)
당뇨병용제,빌다메트정50/1000밀리그램_(1정)
소화성궤양용제,"라베뉴정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)"
소화성궤양용제,"라비듀오정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)"
소화성궤양용제,"라베듀엣정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)"
소화성궤양용제,"라비에트듀오정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)"
소화성궤양용제,"라베올듀오정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)"
소화성궤양용제,"라베모어정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)"
소화성궤양용제,벨록스캡정40밀리그램(펙수프라잔염산염)_(40mg/1정)
소화성궤양용제,펙수클루정40밀리그램(펙수프라잔염산염)_(40mg/1정)
소화성궤양용제,앱시토정40밀리그램(펙수프라잔염산염)_(40mg/1정)
소화성궤양용제,위캡정40밀리그램(펙수프라잔염산염)_(40mg/1정)
소화성궤양용제,벨록스캡정10밀리그램(펙수프라잔염산염)_(10mg/1정)
소화성궤양용제,펙수클루정10밀리그램(펙수프라잔염산염)_(10mg/1정)
소화성궤양용제,앱시토정10밀리그램(펙수프라잔염산염)_(10mg/1정)
소화성궤양용제,위캡정10밀리그램(펙수프라잔염산염)_(10mg/1정)
소화성궤양용제,라베뉴정20/500밀리그램_(1정)
소화성궤양용제,라비듀오정20/500밀리그램_(1정)
소화성궤양용제,라베듀엣정20/500밀리그램_(1정)
소화성궤양용제,라비에트듀오정20/500밀리그램_(1정)
소화성궤양용제,라베올듀오정20/500밀리그램_(1정)
소화성궤양용제,라베모어정20/500밀리그램_(1정)
소화성궤양용제,라베듀오정20/800밀리그램_(1정)
소화성궤양용제,라베프탑정20/800밀리그램_(1정)
소화성궤양용제,라베콤비정_(1정)
소화성궤양용제,에소메졸플러스정40/350밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정8/5/10밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정8/5/10밀리그램_(1정)
지질저하제,칸타벨에이정8/5/10밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정16/5/20밀리그램_(1정)
지질저하제,칸타벨에이정16/5/20밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정16/5/20밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정16/10/40밀리그램_(1정)
지질저하제,칸타벨에이정16/10/40밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정16/10/40밀리그램_(1정)
지질저하제,칸타벨에이정8/5/20밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정8/5/20밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정8/5/20밀리그램_(1정)
지질저하제,칸타벨에이정16/5/10밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정16/5/10밀리그램_(1정)
혈압강하작용의약품,칸타벨에이정16/5/10밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정30/5/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정30/5/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정30/5/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정60/5/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정60/5/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정60/5/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정60/10/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정60/10/12.5밀리그램_(1정)
혈압강하작용의약품,듀카브플러스정60/10/12.5밀리그램_(1정)
소화성궤양용제,에소메졸플러스정20/350밀리그램_(1정)
당뇨병용제,테네글리틴엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글리틴엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글립엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글립엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글로엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글로엠서방정20/1000밀리그램_(1정)
당뇨병용제,테디엠메트서방정20/1000밀리그램_(1정)
당뇨병용제,테디엠메트서방정20/1000밀리그램_(1정)
당뇨병용제,티네글립엠서방정20/1000밀리그램_(1정)
당뇨병용제,티네글립엠서방정20/1000밀리그램_(1정)
당뇨병용제,테넬디엠서방정20/1000밀리그램_(1정)
당뇨병용제,테넬디엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네로엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네로엠서방정20/1000밀리그램_(1정)
당뇨병용제,테디포엠서방정20/1000밀리그램_(1정)
당뇨병용제,테디포엠서방정20/1000밀리그램_(1정)
당뇨병용제,테넬엠서방정20/1000밀리그램_(1정)
당뇨병용제,테넬엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네립틴엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네립틴엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네리엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네리엠서방정20/1000밀리그램_(1정)
당뇨병용제,유테네엠서방정20/1000밀리그램_(1정)
당뇨병용제,유테네엠서방정20/1000밀리그램_(1정)
당뇨병용제,다낼리아엠서방정20/1000밀리그램_(1정)
당뇨병용제,다낼리아엠서방정20/1000밀리그램_(1정)
당뇨병용제,에이테넬엠서방정20/1000밀리그램_(1정)
당뇨병용제,에이테넬엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네그린듀오서방정20/1000밀리그램_(1정)
당뇨병용제,테네그린듀오서방정20/1000밀리그램_(1정)
당뇨병용제,텔리아엠서방정20/1000밀리그램_(1정)
당뇨병용제,텔리아엠서방정20/1000밀리그램_(1정)
당뇨병용제,테글리엠서방정20/1000밀리그램_(1정)
당뇨병용제,테글리엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네스엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네스엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글엠서방정20/1000밀리그램_(1정)
당뇨병용제,디포테리엠서방정20/1000밀리그램_(1정)
당뇨병용제,디포테리엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네린엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네린엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네론엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네론엠서방정20/1000밀리그램_(1정)
당뇨병용제,테넬라엠서방정20/1000밀리그램_(1정)
당뇨병용제,테넬라엠서방정20/1000밀리그램_(1정)
당뇨병용제,테넬포민서방정20/1000밀리그램_(1정)
당뇨병용제,테넬포민서방정20/1000밀리그램_(1정)
당뇨병용제,테라립틴듀오서방정20/1000밀리그램_(1정)
당뇨병용제,테라립틴듀오서방정20/1000밀리그램_(1정)
당뇨병용제,테네틴엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네틴엠서방정20/1000밀리그램_(1정)
당뇨병용제,테네글리틴엠서방정10/750밀리그램_(1정)
당뇨병용제,테네글리틴엠서방정10/750밀리그램_(1정)
당뇨병용제,테네글립엠서방정10/750밀리그램_(1정)
당뇨병용제,테네글립엠서방정10/750밀리그램_(1정)
당뇨병용제,테네글로엠서방정10/750밀리그램_(1정)
당뇨병용제,테네글로엠서방정10/750밀리그램_(1정)
당뇨병용제,테디엠메트서방정10/750밀리그램_(1정)
당뇨병용제,테디엠메트서방정10/750밀리그램_(1정)
당뇨병용제,티네글립엠서방정10/750밀리그램_(1정)
당뇨병용제,티네글립엠서방정10/750밀리그램_(1정)
